1.0	104
2.0	104
3.0	103
4.0	104
5.0	103
6.0	103
7.0	105
8.0	103
9.0	104
10.0	102
11.0	102
12.0	105
13.0	104
14.0	104
15.0	105
16.0	103
17.0	104
18.0	104
19.0	103
20.0	104
21.0	104
22.0	103
23.0	105
24.0	103
25.0	104
26.0	104
27.0	103
28.0	105
29.0	103
30.0	103
31.0	106
32.0	103
33.0	104
34.0	105
35.0	104
36.0	106
37.0	104
38.0	103
39.0	106
40.0	103
41.0	105
42.0	105
43.0	103
44.0	106
45.0	105
46.0	106
47.0	108
48.0	106
49.0	109
50.0	109
51.0	110
52.0	115
53.0	113
54.0	113
55.0	115
56.0	111
57.0	113
58.0	112
59.0	109
60.0	111
61.0	108
62.0	109
63.0	112
64.0	108
65.0	109
66.0	110
67.0	109
68.0	110
69.0	110
70.0	108
71.0	110
72.0	109
73.0	111
74.0	111
75.0	109
76.0	112
77.0	112
78.0	111
79.0	112
80.0	111
81.0	113
82.0	112
83.0	111
84.0	113
85.0	112
86.0	112
87.0	113
88.0	112
89.0	113
90.0	110
91.0	109
92.0	113
93.0	112
94.0	110
95.0	113
96.0	110
97.0	112
98.0	112
99.0	109
100.0	111
101.0	111
102.0	108
103.0	112
104.0	110
105.0	111
106.0	110
107.0	111
108.0	112
109.0	109
110.0	109
111.0	111
112.0	107
113.0	111
114.0	109
115.0	107
116.0	110
117.0	108
118.0	107
119.0	111
120.0	109
121.0	108
122.0	109
123.0	107
124.0	107
125.0	107
126.0	106
127.0	109
128.0	106
129.0	108
130.0	107
131.0	106
132.0	107
133.0	107
134.0	106
135.0	108
136.0	105
137.0	106
138.0	107
139.0	105
140.0	107
141.0	107
142.0	105
143.0	109
144.0	105
145.0	108
146.0	107
147.0	105
148.0	108
149.0	106
150.0	106
151.0	109
152.0	105
153.0	109
154.0	108
155.0	105
156.0	108
157.0	107
158.0	107
159.0	110
160.0	106
161.0	108
162.0	108
163.0	107
164.0	108
165.0	106
166.0	107
167.0	107
168.0	107
169.0	107
170.0	106
171.0	105
172.0	107
173.0	107
174.0	106
175.0	108
176.0	104
177.0	106
178.0	106
179.0	105
180.0	107
181.0	106
182.0	105
183.0	108
184.0	105
185.0	106
186.0	106
187.0	103
188.0	106
189.0	105
190.0	105
191.0	107
192.0	105
193.0	105
194.0	104
195.0	105
196.0	106
197.0	105
198.0	104
199.0	105
200.0	104
201.0	104
202.0	106
203.0	104
204.0	105
205.0	105
206.0	103
207.0	106
208.0	103
209.0	106
210.0	106
211.0	104
212.0	106
213.0	105
214.0	104
215.0	106
216.0	103
217.0	105
218.0	105
219.0	105
220.0	105
221.0	105
222.0	104
223.0	104
224.0	103
225.0	105
226.0	105
227.0	104
228.0	106
229.0	103
230.0	104
231.0	105
232.0	103
233.0	104
234.0	104
235.0	103
236.0	104
237.0	105
238.0	103
239.0	106
240.0	103
241.0	105
242.0	105
243.0	104
244.0	104
245.0	104
246.0	104
247.0	105
248.0	102
249.0	104
250.0	105
251.0	103
252.0	107
253.0	103
254.0	104
255.0	105
256.0	103
257.0	106
258.0	104
259.0	105
260.0	105
261.0	105
262.0	103
263.0	104
264.0	103
265.0	105
266.0	104
267.0	104
268.0	104
269.0	104
270.0	104
271.0	105
272.0	103
273.0	106
274.0	105
275.0	103
276.0	105
277.0	103
278.0	102
279.0	105
280.0	104
281.0	105
282.0	105
283.0	104
284.0	103
285.0	104
286.0	105
287.0	107
288.0	103
