340.0	96
341.7770034843206	98
343.5540069686411	95
345.33101045296166	97
347.10801393728224	97
348.8850174216028	96
350.6620209059233	97
352.4390243902439	95
354.2160278745645	98
355.993031358885	96
357.77003484320556	97
359.54703832752614	99
361.3240418118467	96
363.10104529616723	96
364.8780487804878	98
366.6550522648084	95
368.43205574912895	97
370.20905923344947	96
371.98606271777004	97
373.7630662020906	97
375.54006968641113	97
377.3170731707317	96
379.0940766550523	98
380.8710801393728	96
382.64808362369337	97
384.42508710801394	97
386.2020905923345	98
387.97909407665503	98
389.7560975609756	96
391.5331010452962	96
393.31010452961675	100
395.08710801393727	97
396.86411149825784	97
398.6411149825784	96
400.41811846689893	96
402.1951219512195	98
403.9721254355401	96
405.7491289198606	96
407.52613240418117	97
409.30313588850174	96
411.0801393728223	97
412.8571428571429	98
414.6341463414634	96
416.411149825784	98
418.18815331010455	97
419.96515679442507	97
421.74216027874564	100
423.5191637630662	97
425.29616724738673	98
427.0731707317073	98
428.8501742160279	95
430.62717770034845	99
432.404181184669	97
434.18118466898954	97
435.9581881533101	100
437.7351916376307	96
439.5121951219512	99
441.2891986062718	99
443.06620209059236	97
444.8432055749129	99
446.62020905923345	97
448.397212543554	96
450.17421602787454	99
451.9512195121951	95
453.7282229965157	97
455.50522648083626	99
457.28222996515683	97
459.05923344947735	98
460.8362369337979	97
462.6132404181185	96
464.390243902439	99
466.1672473867596	97
467.94425087108016	98
469.7212543554007	98
471.49825783972125	96
473.2752613240418	98
475.05226480836234	98
476.82926829268297	99
478.6062717770035	99
480.38327526132406	96
482.16027874564463	99
483.93728222996515	98
485.7142857142857	97
487.4912891986063	98
489.2682926829268	97
491.0452961672474	97
492.82229965156796	99
494.5993031358885	99
496.37630662020905	99
498.1533101045296	99
499.93031358885014	97
501.70731707317077	100
503.4843205574913	99
505.26132404181186	98
507.03832752613243	100
508.81533101045295	97
510.5923344947735	99
512.3693379790941	99
514.1463414634146	97
515.9233449477351	100
517.7003484320558	98
519.4773519163763	98
521.2543554006969	100
523.0313588850174	98
524.808362369338	99
526.5853658536586	99
528.3623693379791	98
530.1393728222997	100
531.9163763066202	98
533.6933797909408	97
535.4703832752614	102
537.2473867595819	97
539.0243902439024	100
540.801393728223	99
542.5783972125436	97
544.3554006968641	100
546.1324041811847	96
547.9094076655052	97
549.6864111498257	100
551.4634146341464	97
553.2404181184669	98
555.0174216027874	98
556.794425087108	97
558.5714285714286	98
560.3484320557491	98
562.1254355400697	98
563.9024390243902	98
565.6794425087108	97
567.4564459930314	98
569.2334494773519	98
571.0104529616725	97
572.787456445993	97
574.5644599303137	98
576.3414634146342	98
578.1184668989547	100
579.8954703832753	96
581.6724738675958	97
583.4494773519164	98
585.226480836237	96
587.0034843205575	99
588.780487804878	98
590.5574912891987	97
592.3344947735192	100
594.1114982578397	96
595.8885017421603	99
597.6655052264808	98
599.4425087108013	96
601.219512195122	99
602.9965156794425	97
604.773519163763	97
606.5505226480836	99
608.3275261324043	95
610.1045296167247	100
611.8815331010453	97
613.6585365853659	96
615.4355400696863	98
617.212543554007	98
618.9895470383276	97
620.7665505226481	100
622.5435540069686	96
624.3205574912893	97
626.0975609756098	98
627.8745644599303	97
629.6515679442509	98
631.4285714285714	96
633.205574912892	97
634.9825783972126	97
636.7595818815331	97
638.5365853658536	97
640.3135888501743	98
642.0905923344948	96
643.8675958188153	98
645.6445993031359	98
647.4216027874564	96
649.198606271777	99
650.9756097560976	97
652.7526132404181	97
654.5296167247386	98
656.3066202090592	97
658.0836236933799	98
659.8606271777003	97
661.6376306620209	96
663.4146341463415	100
665.1916376306621	97
666.9686411149826	98
668.7456445993032	97
670.5226480836237	97
672.2996515679442	98
674.0766550522649	97
675.8536585365854	96
677.6306620209059	99
679.4076655052265	95
681.184668989547	98
682.9616724738676	97
684.7386759581882	97
686.5156794425087	98
688.2926829268292	97
690.0696864111499	97
691.8466898954704	97
693.6236933797909	98
695.4006968641115	97
697.177700348432	98
698.9547038327526	97
700.7317073170732	97
702.5087108013938	98
704.2857142857142	96
706.0627177700349	98
707.8397212543555	96
709.616724738676	98
711.3937282229965	98
713.1707317073171	97
714.9477351916377	100
716.7247386759582	97
718.5017421602788	97
720.2787456445993	99
