340.0	99
341.7770034843206	99
343.5540069686411	98
345.33101045296166	99
347.10801393728224	100
348.8850174216028	97
350.6620209059233	100
352.4390243902439	98
354.2160278745645	98
355.993031358885	98
357.77003484320556	97
359.54703832752614	101
361.3240418118467	98
363.10104529616723	97
364.8780487804878	99
366.6550522648084	97
368.43205574912895	98
370.20905923344947	98
371.98606271777004	98
373.7630662020906	99
375.54006968641113	97
377.3170731707317	98
379.0940766550523	98
380.8710801393728	96
382.64808362369337	98
384.42508710801394	97
386.2020905923345	97
387.97909407665503	99
389.7560975609756	97
391.5331010452962	97
393.31010452961675	99
395.08710801393727	96
396.86411149825784	98
398.6411149825784	98
400.41811846689893	98
402.1951219512195	101
403.9721254355401	97
405.7491289198606	97
407.52613240418117	99
409.30313588850174	98
411.0801393728223	99
412.8571428571429	99
414.6341463414634	97
416.411149825784	102
418.18815331010455	100
419.96515679442507	102
421.74216027874564	104
423.5191637630662	102
425.29616724738673	103
427.0731707317073	100
428.8501742160279	97
430.62717770034845	100
432.404181184669	99
434.18118466898954	99
435.9581881533101	101
437.7351916376307	100
439.5121951219512	101
441.2891986062718	101
443.06620209059236	98
444.8432055749129	103
446.62020905923345	99
448.397212543554	97
450.17421602787454	102
451.9512195121951	99
453.7282229965157	100
455.50522648083626	100
457.28222996515683	99
459.05923344947735	99
460.8362369337979	99
462.6132404181185	98
464.390243902439	100
466.1672473867596	99
467.94425087108016	101
469.7212543554007	99
471.49825783972125	98
473.2752613240418	100
475.05226480836234	100
476.82926829268297	100
478.6062717770035	100
480.38327526132406	99
482.16027874564463	103
483.93728222996515	104
485.7142857142857	111
487.4912891986063	129
489.2682926829268	141
491.0452961672474	152
492.82229965156796	148
494.5993031358885	135
496.37630662020905	119
498.1533101045296	103
499.93031358885014	102
501.70731707317077	108
503.4843205574913	105
505.26132404181186	103
507.03832752613243	103
508.81533101045295	100
510.5923344947735	103
512.3693379790941	104
514.1463414634146	100
515.9233449477351	102
517.7003484320558	102
519.4773519163763	102
521.2543554006969	105
523.0313588850174	101
524.808362369338	104
526.5853658536586	104
528.3623693379791	103
530.1393728222997	104
531.9163763066202	102
533.6933797909408	101
535.4703832752614	105
537.2473867595819	100
539.0243902439024	103
540.801393728223	103
542.5783972125436	100
544.3554006968641	103
546.1324041811847	101
547.9094076655052	99
549.6864111498257	104
551.4634146341464	101
553.2404181184669	100
555.0174216027874	102
556.794425087108	100
558.5714285714286	101
560.3484320557491	101
562.1254355400697	99
563.9024390243902	102
565.6794425087108	98
567.4564459930314	102
569.2334494773519	99
571.0104529616725	100
